objective_loopless_fba,vars_loopless_fba,time_loopless_fba,termination_loopless_fba
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,-3.700937500000091,300.001577,TIME_LIMIT
0.0,-0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,-0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,3.7009375000000375,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,-0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,-0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,-0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,-0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,-0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,-0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,-0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,-0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,-0.0,300.001577,TIME_LIMIT
0.0,-0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,-0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,-0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,-0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,-0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,-0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,-0.0,300.001577,TIME_LIMIT
0.0,-0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,-5.514062499999881,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,5.514062499999881,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,-0.0,300.001577,TIME_LIMIT
0.0,-0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,-0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,-0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,-0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,-0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,-0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,-0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,-0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,-0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,-0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,-0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,-0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,-0.0,300.001577,TIME_LIMIT
0.0,0.3925000000000036,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,-0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,-0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,-0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,-0.0,300.001577,TIME_LIMIT
0.0,-0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,-0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,2.6645352591003883e-15,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
0.0,0.0,300.001577,TIME_LIMIT
